50297|12|GR-GROUND_SHOT|7029|B3|071510|D|KIS10|1.415|1.486||||01010000A07C7F00002C540E0ED5942641BCE078A54DBC49413874D8983DAF9640|313||||
50298|13|GR-GROUND_SHOT|7034|B4|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F00006A2A7209DE942641A99894F44ABC49419875296B35AF9640|314|||12|Storage
50299|14|GR-GROUND_SHOT|7035|C3|071510|D|KIS10|1.415|1.486|1|1|1|01010000A07C7F0000DBB58CADD4942641491F044E4BBC4941D20AC65FD0B09640|315|||12,58,58|Storage
50300|15|GR-GROUND_SHOT|7037|C4|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F00009016044CDD942641BEA838EB4BBC494146B23F801BAE9640|316|||12|Storage
50301|16|PB-PERIMETER_BOTTOM|7037|C4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000F83406A7DD942641962364DF4BBC494185D162284FAE9640|317||||
50302|17|PS-PERIMETER_START|7042|C4|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F00005D637EA7DD9426419D22D1DF4BBC494147868EF94EAE9640|318|||17|Storage
50303|18|SO-STONE_OBJECT|7034|B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000F4C59CF7DD942641323619694EBC4941154067C958AF9640|319|||2|Storage
50304|19|ZZ-BOOM_SHOT||B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000F7274CBFDB942641D26982914DBC494148E1D014D5B19640|320||||
50305|20|ZZ-BOOM_SHOT||B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000DECFA571DA9426414F75C8834DBC494184226F570BB29640|321||||
50306|21|ZZ-BOOM_SHOT||B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F00003887E770DA942641A2D11D9A4DBC4941208B331534B29640|322||||
50307|22|ZZ-BOOM_SHOT||B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000B54CE977DB942641D5E6A4A64DBC4941FF8C313CCFB19640|323||||
50308|23|SO-STONE_OBJECT|7034|B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F00002DC89EF6DD9426418D3743564EBC4941FEFA66780BAF9640|324|||2|Storage
50309|24|PB-PERIMETER_BOTTOM|7033|b2|071510|D|KIS10|1.415|1.486||||01010000A07C7F00004F0FC03CCB942641F3DEBD4E4EBC49415CB5CCD905B09640|325||||
50310|25|PS-PERIMETER_START|7043|B2|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F0000194D363BCB9426412A67394E4EBC4941AAD0A47B00B09640|326|||17|Storage
50311|26|PB-PERIMETER_BOTTOM|7036|B2|071510|D|KIS10|1.415|1.486||||01010000A07C7F000097A4955BCA9426416022DE604DBC49411E698F1F99AF9640|327||||
50312|27|PS-PERIMETER_START|7044|B2|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000A952505BCA94264131783D614DBC4941E33C14F496AF9640|328||||
50313|28|MM-MISC._METAL|7042|C4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000DD3EEDBCDE9426414FF7F08A4BBC494169A8E6F5F2AD9640|329|||58,58|Storage
50314|29|ZB-PHOTO|7041|A1|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000FA791954C09426412E8F356750BC4941A84F5B3430AE9640|330||||
50315|30|SP-SPECIAL_POTTERY|7041|A1|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000499449E1C09426415EABF3A550BC49414FAB8AE777AD9640|331|||16,16,16,62|Storage
50316|31|SP-SPECIAL_POTTERY|7041|A1|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000432808AFC19426411A39669850BC4941F63317A5F2AD9640|332|||,88|Storage
50317|32|ZB-PHOTO|7041|A1|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000AE8E4EADC19426410AE93A9950BC4941651F9492F1AD9640|333||||
50318|33|ZB-PHOTO|7044|B2|071510|D|KIS10|1.415|1.486||||01010000A07C7F000092388E1CCB94264180FC5B464EBC4941AD4B4267EAAF9640|334||||
50319|34|PR-POLISHING_STONE|7035|C3|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000EAD66333D4942641E7F5714A4BBC49414AEADD4710B09640|335|||58|Storage
50320|35|GS-GRINDING_SLAB|7034|B4|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000E3C92C58DE942641624040424EBC4941902F4CA74BAF9640|336|||5|Storage
50321|36|SP-SPECIAL_POTTERY|7044|B2|071510|D|KIS10|1.415|1.486||||01010000A07C7F000058C1F39FCC9426414D614A814DBC4941DF226CCB97AF9640|337|||18|Storage
50322|1|ZA-CHECK_SHOT|||071910|D|KIS10|1.483|1.486||||01010000A07C7F00000A7B033BE0942641C478CDAC4ABC49418AC03F4230B19640|338||||
50323|2|GR-GROUND_SHOT|7041|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F000054E6A429C1942641E0CCF95E50BC4941381AAE78D5AD9640|339||||
50324|3|GR-GROUND_SHOT|7038|A2|071910|D|KIS10|1.483|1.486||||01010000A07C7F00005D1C537DC994264146A11B0151BC49412B8AFC5633AE9640|340||||
50325|4|GR-GROUND_SHOT|7039|A2|071910|D|KIS10|1.483|1.486|1||1|01010000A07C7F0000D4735E93CB942641E13F82864FBC4941CF51525E1AAF9640|341|||13,13,58|Storage
50326|5|GR-GROUND_SHOT|7040|A2|071910|D|KIS10|1.483|1.486|1||1|01010000A07C7F0000A8CEDD49CE94264185D61EA550BC4941A8DE34E3C8AD9640|342|||13,58|Storage
50327|6|GR-GROUND_SHOT|7043|B2|071910|D|KIS10|1.483|1.486|1||1|01010000A07C7F000005B12291CA942641F02F27524EBC49419917E9C7ECAF9640|343|||17,58|Storage
50328|7|GR-GROUND_SHOT|7044|B2|071910|D|KIS10|1.483|1.486|1||1|01010000A07C7F00001FF14C80CA9426413E213B704DBC4941F1B7BF2F9FAF9640|344|||18,58|Storage
50329|8|GR-GROUND_SHOT|7029|B3|071910|D|KIS10|1.483|1.486|2|1|1|01010000A07C7F0000D5BC780FD494264166F7E4BF4DBC49415EC5E31395AF9640|345|||58,58,58,58,58,58,58,58,58,58,58,58,58,58,58|Storage
50330|9|GR-GROUND_SHOT|7034|B4|071910|D|KIS10|1.483|1.486|||1|01010000A07C7F000016026F5DDD942641121B87954DBC49411DCA7248A7AE9640|346|||12|Storage
50331|10|GR-GROUND_SHOT|7035|C3|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000DBFECF5CD5942641AA0F24604BBC4941121E4CC520B09640|347|||12|Storage
50332|11|GR-GROUND_SHOT|7042|C4|071910|D|KIS10|1.483|1.486|1||1|01010000A07C7F0000E39F21F7DC942641FC016A004CBC49418F471E0067AD9640|348|||17,58|Storage
50333|12|ZB-PHOTO|77041|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F000069B95CDEC0942641FD98206050BC49413059B392A7AD9640|349||||
50334|13|PB-PERIMETER_BOTTOM|7041|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000918AD6E2C0942641D58FF25E50BC4941F0DEA060A9AD9640|350||||
50335|14|PS-PERIMETER_START|7045|A1|071910|D|KIS10|1.483|1.486||1||01010000A07C7F0000F6157BE2C0942641462B525F50BC494165AF95D5A8AD9640|351|||18,58|Storage
50336|15|SP-SPECIAL_POTTERY|7035|C3|071910|D|KIS10|1.483|1.486||||01010000A07C7F000000D7C2A2D294264141BAD8B64ABC4941D026E954FDB09640|352|||58|Storage
50337|16|HS-HAMMERSTONE|7045|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000AD68D660BF942641AABA473450BC494183B4EA664AAE9640|353|||1|Storage
50338|17|GS-GRINDING_SLAB|7044|B2|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000B18541B3CA9426419D79DE7D4DBC49411689317B65AE9640|354|||2|Storage
50339|18|FK-FLAKE|7042|C4|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000A0A88D7CDD942641C02BDD324CBC4941745CC6BB34AD9640|355|||58|Storage
50340|19|FK-FLAKE|7042|C4|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000497422AFDB942641B5B39E314CBC49418E9298DE8DAD9640|356|||58|Storage
50341|20|CK-CHALK|7044|B2|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000737D6144C894264154A63D1B4DBC4941EF788590FFAE9640|357||||
50342|21|RC-RADIOCARBON_14_SAMPLE|7029|B3|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000DDFDF97FD5942641FB383FF14CBC4941CED408DA3AAF9640|358|||RC1|Storage
50343|22|ZB-PHOTO|7034|B4|071910|D|KIS10|1.483|1.486||||01010000A07C7F00007EEDB26CDD9426417944E0AD4DBC49416BEA6CACB4AE9640|359||||
50344|23|PB-PERIMETER_BOTTOM|7034|B4|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000EB405283DD942641329C215D4DBC4941168B983F33AE9640|360||||
50345|24|PS-PERIMETER_START|7046|B4|071910|D|KIS10|1.483|1.486|||1|01010000A07C7F0000B646CA81DD9426417959135D4DBC49417938752D2BAE9640|361|||19|Storage
50346|25|PR-POLISHING_STONE|7045|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F000066C0389EC0942641BFC6E4E850BC494184E11A5E61AD9640|362|||58|Storage
50347|26|SO-STONE_OBJECT|7039|A2|071910|D|KIS10|1.483|1.486||||01010000A07C7F00003FF23973CE942641D8005B7B4FBC4941FC4783344AAE9640|363|||5|Storage
50348|27|PB-PERIMETER_BOTTOM|7035|C3|071910|D|KIS10|1.483|1.486||||01010000A07C7F000029262D62D69426418FEF41CB4BBC49418CDD43648DB09640|364||||
50349|28|PS-PERIMETER_START|7047|C3|071910|D|KIS10|1.483|1.486||1|1|01010000A07C7F00001F74BF63D69426410824BCCA4BBC4941F2ACDA7572B09640|365|||19,58|Storage
50350|29|ZB-PHOTO|7043|B2|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000F9ABD7C9CE9426416E01FC8D4EBC4941CB04DD0D08AF9640|366||||
50351|30|RC-RADIOCARBON_14_SAMPLE|7043|B2|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000591CE7FDD0942641DA2FE9FA4DBC494131F9E68873AF9640|367||||
50352|31|SO-STONE_OBJECT|7029|B3|071910|D|KIS10|1.483|1.486||||01010000A07C7F000038FB3D06D5942641D1CB28204DBC4941D7D3FBBFE1AE9640|368|||1|Storage
50353|32|SO-STONE_OBJECT|7045|A1|071910|D|KIS10|1.483|1.486||||01010000A07C7F00008192A73BDA9426413E82D14B4BBC49419703741058AD9640|369|||58|Storage
50354|33|RC-RADIOCARBON_14_SAMPLE|7044|B2|071910|D|KIS10|1.483|1.486||||01010000A07C7F000066B953FFCC9426419576B4774DBC494148B2ACD3B3AE9640|370||||
50355|34|RC-RADIOCARBON_14_SAMPLE|7029|B3|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000BCC0F61DD5942641F6D786454DBC4941F96E732289AE9640|371||||
50356|35|HS-HAMMERSTONE|7039|A2|071910|D|KIS10|1.483|1.486||||01010000A07C7F0000EEBB7DF5CB9426417825C93D4FBC49413025AAA98BAE9640|372|||1|Storage
50357|1|ZA-CHECK_SHOT|||072010|D|KIS10|1.482|1.486||||01010000A07C7F00003DD8DE38E0942641B87EB0AC4ABC49415C8F80D932B19640|373||||
50358|2|GR-GROUND_SHOT|7041|A1|072010|D|KIS10|1.482|1.486|||1|01010000A07C7F000008970AA9C0942641E6B22C5750BC49416F37030BA4AD9640|374|||77|Storage
50359|3|GR-GROUND_SHOT|7040|A2|072010|D|KIS10|1.482|1.486|||1|01010000A07C7F0000EE8C9D05CE9426417EA7C9DD50BC4941FF106896FCAD9640|375|||77,77|Storage
50360|4|GR-GROUND_SHOT|7039|A2|072010|D|KIS10|1.482|1.486|||1|01010000A07C7F000050798D1CCE942641BA8212934FBC4941AE8D3E5060AE9640|376||2|76|Storage
50361|5|GR-GROUND_SHOT|7038|A2|072010|D|KIS10|1.482|1.486|2||2|01010000A07C7F0000FE325216CA942641B741EDFE50BC4941D603841C2FAE9640|377|||58,58,75,75,76,76|Storage
50362|6|GR-GROUND_SHOT|7044|B2|072010|D|KIS10|1.482|1.486||||01010000A07C7F0000A5C55300CB9426411F413B754DBC4941B7F45F1401AE9640|378|||18,18|Storage
50363|7|GR-GROUND_SHOT|7043|B2|072010|D|KIS10|1.483|1.486|||1|01010000A07C7F0000F4F3CF87CC942641AE9921344EBC4941205C7FDF6DAF9640|379|||77|Storage
50364|8|GR-GROUND_SHOT|7029|B3|072010|D|KIS10|1.483|1.486|1||1|01010000A07C7F0000441139B2D1942641150C9D324EBC49419FE7598D69AF9640|380|||58,75|Storage
50365|9|GR-GROUND_SHOT|7034|B4|072010|D|KIS10|1.483|1.486|||1|01010000A07C7F00007AEC80B8DB942641F9A9E0374DBC494105495B39DBAE9640|381||||
50366|10|GR-GROUND_SHOT|7047|C3|072010|D|KIS10|1.483|1.486|||1|01010000A07C7F00004334808ED7942641AC753D664BBC49411754A5FB91B09640|382|||19|Storage
50367|11|GR-GROUND_SHOT|7042|C4|072010|D|KIS10|1.483|1.486|||1|01010000A07C7F000025945B12DD94264116F2ADCD4BBC4941C95E263BB8AD9640|383|||77|Storage
50368|12|ZB-PHOTO|7038|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F00000D08C6E0C994264134E72A7F50BC4941003BA52E05AF9640|384||||
50369|13|ZB-PHOTO|7040|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000710FB620CE942641A75192BF50BC4941205D878A05AE9640|385||||
50370|14|RV-RECONSTRUCTABLE_VESSEL|7038|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F00001BAF48CFC7942641D93F4F5351BC4941D5CD3BC9A5AF9640|386|||44,45|Storage
50371|15|RV-RECONSTRUCTABLE_VESSEL|7038|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F000032885957C99426417A0151D850BC4941020F9F830CAF9640|387|||44,44,45,46,46,63|Storage
50372|16|RV-RECONSTRUCTABLE_VESSEL|7038|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000212FD64BC89426415EB1D04250BC4941E6A25D6A6BAF9640|388||||
50373|17|RV-RECONSTRUCTABLE_VESSEL|7038|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000B2DBE36ACB942641D3ED366050BC494139F3B7F587AF9640|389|||47,47,47,48,48|Storage
50374|18|RV-RECONSTRUCTABLE_VESSEL|7040|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000FACEB34ECD9426411F0D4C7550BC4941B0A708F547AF9640|390|||13,15,26|Storage
50375|19|RV-RECONSTRUCTABLE_VESSEL|7040|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F00003A604F16CD9426419FF0C80C51BC49419B6F57FF4EAE9640|391|||67|Storage
50376|20|ZB-PHOTO|7029|B3|072010|D|KIS10|1.483|1.486||||01010000A07C7F000061B9AD72D6942641FA19CDB34DBC4941436B09A6ADAE9640|392||||
50377|21|RC-RADIOCARBON_14_SAMPLE|7029|B3|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000C84321A4D7942641CF7701E14DBC494126E8D5165DAE9640|393||||
50378|22|ZB-PHOTO|7039|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000A046ADB8CC9426416E0A75904FBC4941837DB54F90AE9640|394||||
50379|23|LW-LOOM_WEIGHT|7039|A2|072010|D|KIS10|1.483|1.486||||01010000A07C7F000038EA5328CC9426411213D43A4FBC4941333C295CE5AE9640|395|||58|Storage
50380|24|ZB-PHOTO|7037|C4|072010|D|KIS10|1.483|1.486||||01010000A07C7F000024BB2D3CDD942641582C8F754BBC4941DB6BB344E6AD9640|396||||
50381|25|ZB-PHOTO|7029|B3|072010|D|KIS10|1.483|1.486||||01010000A07C7F000007431D2ED09426410A794E354EBC49414A26AD546DAF9640|397||||
50382|26|RV-RECONSTRUCTABLE_VESSEL|7029|B3|072010|D|KIS10|1.483|1.486||||01010000A07C7F00008CC6D2B8D09426412CEFAA3D4EBC49419484673285AF9640|398||||
50383|27|SP-SPECIAL_POTTERY|7043|B2|072010|D|KIS10|1.483|1.486||||01010000A07C7F0000E0522973CB942641EFF329304EBC4941AC209C8C11AF9640|399|||58|Storage
50384|28|SH-SHELL|7045|A1|072010|D|KIS10|1.427|1.486||||01010000A07C7F00003A9BC82DC09426418CD0742E51BC4941FEB8B16427AD9640|400|||58|Storage
50385|29|HS-HAMMERSTONE|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F00007BA933F6DD9426413EA76A484BBC4941B494E79BA9AD9640|401|||2|Storage
50386|30|HS-HAMMERSTONE|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F00001F3282CDDE942641999EB0344BBC494122A388EF0FAE9640|402|||2|Storage
50387|31|HS-HAMMERSTONE|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F000046086E7ADF942641B3CE9D5E4BBC4941DB1EBA29DCAD9640|403|||2|Storage
50388|32|HS-HAMMERSTONE|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000297DDFC3DF9426412BAEE03A4BBC4941E6D299EFFBAD9640|404|||1|Storage
50389|33|SP-SPECIAL_POTTERY|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F000060541842DF9426419684FA684BBC4941BF4C26BB0DAE9640|405|||67|Storage
50390|34|SP-SPECIAL_POTTERY|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F00005D89A31FDC942641FF6618664BBC4941D245C18E75AD9640|406|||17,64|Storage
50391|35|HS-HAMMERSTONE|7047|C3|072010|D|KIS10|1.427|1.486||||01010000A07C7F000079ED905CD9942641AD2127244CBC49419844789EC8B09640|407|||1|Storage
50392|36|PR-POLISHING_STONE|7045|A1|072010|D|KIS10|1.427|1.486||||01010000A07C7F000038A72FB5C29426417DD179F050BC49418F9A02DB27AD9640|408|||58|Storage
50393|37|RV-RECONSTRUCTABLE_VESSEL|7038|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F000012AF1DF4C894264139C65F7C50BC494130AA6F56C7AE9640|409|||49,49,65|Storage
50394|38|PB-PERIMETER_BOTTOM|7042|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000BBBE4912DD942641B3E501EA4BBC4941A8A2696A6DAD9640|410||||
50395|39|PS-PERIMETER_START|7048|C4|072010|D|KIS10|1.427|1.486|||1|01010000A07C7F000082F79F00DD94264193A1746F4BBC494120F79D3D88AD9640|411||||
50396|40|OS-OSTRICH_EGG_SHELL|7040|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F000039E3457CCD9426410A2FC11851BC4941E627348CCAAD9640|412|||58|Storage
50397|41|RV-RECONSTRUCTABLE_VESSEL|7040|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000262060B4CD942641EF963FE850BC49411770831CC7AD9640|413|||63|Storage
50398|42|PY-PESTLE|7029|B3|072010|D|KIS10|1.427|1.486||||01010000A07C7F000090558428D69426417FB273F14DBC4941CD7A3C2B41AE9640|414|||2|Storage
50399|43|OS-OSTRICH_EGG_SHELL|7029|B3|072010|D|KIS10|1.427|1.486||||01010000A07C7F00001D48CDBFD294264106A3ED104DBC49416E224EFE3DAF9640|415|||58|Storage
50400|44|PB-PERIMETER_BOTTOM|7043|B2|072010|D|KIS10|1.427|1.486||||01010000A07C7F000011F692FBCA9426416085A5614EBC4941F9ECCCC237AF9640|416||||
50401|45|PS-PERIMETER_START|7049|B2|072010|D|KIS10|1.427|1.486|||1|01010000A07C7F0000A9328CFBCA942641396BA6614EBC49415A691A6038AF9640|417|||77|Storage
50402|46|PB-PERIMETER_BOTTOM|7044|B2|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000F9657234CA942641DA4D95734DBC49416D0A1FA271AD9640|418||||
50403|47|PS-PERIMETER_START|7050|B2|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000F740C831CA942641F61D0D744DBC4941A65C90166DAD9640|419||||
50404|48|PB-PERIMETER_BOTTOM|7029|B3|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000A00A0B98D39426419AF111E64DBC4941E3EEFCB631AF9640|420||||
50405|49|PS-PERIMETER_START|7051|B3|072010|D|KIS10|1.427|1.486|1||1|01010000A07C7F00001327F79DD39426413AFCDAE54DBC49410F9E7A7D2BAF9640|421|||58|Storage
50406|50|PS-PERIMETER_START|7052|B3|072010|D|KIS10|1.427|1.486|1|1||01010000A07C7F0000261F58E5D59426419A1B1DE54DBC4941CF15F2375DAE9640|422|||58,58|Storage
50407|51|SH-SHELL|7045|A1|072010|D|KIS10|1.427|1.486||||01010000A07C7F00007AA33DDBBF942641AF57FDF950BC4941D1F0E78D8FAC9640|423|||58|Storage
50408|52|PR-POLISHING_STONE|7045|A1|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000E06B6371C09426411ED72BFD50BC494135AD890FBDAC9640|424|||58|Storage
50409|53|FK-FLAKE|7048|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F00007D23FCDFDE9426411C7C61654BBC4941850EC4F6B7AD9640|425|||58|Storage
50410|54|RC-RADIOCARBON_14_SAMPLE|7040|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F00006C41ADD9CD942641F71B92E050BC49411392AE945CAD9640|426|||RC1|Storage
50411|55|PR-POLISHING_STONE|7038|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000AD9FC4CEC9942641BA55C6E550BC49416A2E4D8F93AE9640|427|||58|Storage
50412|56|HS-HAMMERSTONE|7048|C4|072010|D|KIS10|1.427|1.486||||01010000A07C7F00009ECE78E9DE9426417BFDA4714BBC4941521D4CB59FAD9640|428|||1,1,1,1,1,1,1,1,1,1,1|Storage
50413|57|RV-RECONSTRUCTABLE_VESSEL|7045|A1|072010|D|KIS10|1.427|1.486||||01010000A07C7F0000D062E751BF9426416AF7AB0B50BC4941E626EE58CBAD9640|429|||63|Storage
50414|58|GL-GLASS|7052|B3|072010|D|KIS10|1.427|1.486||||01010000A07C7F00002D725716D6942641430477EB4CBC49416E92D43EF5AE9640|430|||58|Storage
50415|59|PR-POLISHING_STONE|7038|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F00006B9EC087CB942641AC2061B750BC494168C54C6618AE9640|431|||58|Storage
50416|60|VS-COMPLETE_VESSEL|7038|A2|072010|D|KIS10|1.427|1.486||||01010000A07C7F00005E04B63ACA9426412B4B748950BC4941BE962A2D6FAE9640|432|||88|Storage
50417|1|ZA-CHECK_SHOT|||072110|D|KIS10|1.464|1.486||||01010000A07C7F00004A2A3238E0942641E16245AD4ABC494137CA068A26B19640|433||||
50418|2|GR-GROUND_SHOT|7045|A1|072110|D|KIS10|1.464|1.486|||2|01010000A07C7F0000C0360BA9C094264118DAEF7350BC4941D3F91E1C49AD9640|434|||18,18|Storage
50419|3|GR-GROUND_SHOT|7038|A2|072110|D|KIS10|1.464|1.486|1|1|5|01010000A07C7F00003EAD4790C994264179CFDC9550BC49419851E6061DAE9640|435|||50,50,51,51,51,52,52,52,53,53,54,55,55,56,56,56,57,57,58,58,58,60,61,76,87|Storage
50420|4|GR-GROUND_SHOT|7039|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000A6BDB92ACB94264182DCEA6B4FBC4941C00D97AE30AE9640|436|||13|Storage
50421|5|GR-GROUND_SHOT|7040|A2|072110|D|KIS10|1.464|1.486|||1|01010000A07C7F000017C7D465CE9426418E249CA350BC4941060BA25490AD9640|437|||14,_14,_15|Storage
50422|6|GR-GROUND_SHOT|7049|B2|072110|D|KIS10|1.464|1.486|1||1|01010000A07C7F00003E2E1EACCA942641018750524EBC49410509733A25AF9640|438|||58,58,77|Storage
50423|7|GR-GROUND_SHOT|7050|B2|072110|D|KIS10|1.464|1.486|1||2|01010000A07C7F0000A8586FEFCA9426414C4AE6834DBC4941609CEEAF6BAD9640|439|||58,58|Storage
50424|8|GR-GROUND_SHOT|7051|B3|072110|D|KIS10|1.464|1.486|1||1|01010000A07C7F00004E714565D39426410AF258DF4DBC4941F4A193B6A4AE9640|440|||58|Storage
50425|9|GR-GROUND_SHOT|7052|B3|072110|D|KIS10|1.464|1.486|1||1|01010000A07C7F00001B374EA9D59426416504AFED4DBC4941EB69DBBE36AE9640|441|||21,21,58|Storage
50426|10|GR-GROUND_SHOT|7046|B4|072110|D|KIS10|1.464|1.486||||01010000A07C7F00001C8A4C60DB942641F7E230DE4DBC494133E976042AAE9640|442|||19|Storage
50427|11|GR-GROUND_SHOT|7047|C3|072110|D|KIS10|1.464|1.486|1|1|1|01010000A07C7F0000F0F2196FD7942641503B57B74BBC49413033A1863CAF9640|443|||19,58,58|Storage
50428|12|GR-GROUND_SHOT|7048|C4|072110|D|KIS10|1.464|1.486|2|1|1|01010000A07C7F0000277B53BADC942641E8D2096A4BBC4941F156058689AD9640|444|||19,58,58,58|Storage
50429|13|LW-LOOM_WEIGHT|7045|A1|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000A9D491D2C19426412852502550BC4941D1F1315585AD9640|445|||58,58|Storage
50430|14|RV-RECONSTRUCTABLE_VESSEL|7045|A1|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000A4FA73F8BF942641FD9309F150BC49416A54D33A90AC9640|446|||26,66|Storage
50431|15|SH-SHELL|7045|A1|072110|D|KIS10|1.464|1.486||||01010000A07C7F00003F835524C094264111FBA9FA50BC4941F32964CC5DAC9640|447|||14,58|Storage
50432|16|HS-HAMMERSTONE|7038|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000D533AD28CB9426412E200F8E50BC494128149EA72CAE9640|448|||2|Storage
50433|17|WB-WORKED_BONE|7040|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000277F7BFBD0942641E0B5F07450BC4941ADAAF99BE6AC9640|449|||58|Storage
50434|18|WB-WORKED_BONE|7040|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F00007ABEC961D194264107F0168450BC49418937A42DACAC9640|450|||58|Storage
50435|19|RC-RADIOCARBON_14_SAMPLE|7038|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F000006E7BEA0CA942641FEB4518B50BC49413AA387CC31AE9640|451||||
50436|20|BA-BONE_ARTIFACT|7040|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F000089AEB0BBD1942641B023694F50BC4941E5B7CD3475AC9640|452|||58|Storage
50437|21|SH-SHELL|7047|C3|072110|D|KIS10|1.464|1.486||||01010000A07C7F0000F2CAFD49D7942641D1C54B3F4CBC494122485624EBAE9640|453|||58|Storage
50438|22|RC-RADIOCARBON_14_SAMPLE|7052|B3|072110|D|KIS10|1.464|1.486||||01010000A07C7F00005A880676D6942641425E0FBD4CBC49418CB053F6D2AE9640|454|||RC1|Storage
50439|23|AH-ARROWHEAD|7038|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F00001B481753CB9426410093AF7F50BC4941341D7E5A1DAE9640|455|||58|Storage
50440|24|SP-SPECIAL_POTTERY|7038|A2|072110|D|KIS10|1.464|1.486||||01010000A07C7F00009B1661A7CB942641918CE60550BC494112E64DB0A9AD9640|456|||64|Storage
50441|25|MM-MISC._METAL|7045|A1|072110|D|KIS10|1.464|1.486||||01010000A07C7F00008EF736CDBF9426415452275F50BC4941F16D5B4B97AD9640|457|||58|Storage
50442|26|GS-GRINDING_SLAB|7049|B2|072110|D|KIS10|1.464|1.486||||01010000A07C7F00003C649004CE9426417F5D979B4EBC4941D7464FE143AF9640|458|||4|Storage
50443|27|PY-PESTLE|7049|B2|072110|D|KIS10|1.464|1.486||||01010000A07C7F000064DA6919CF942641B69D5B9A4EBC4941171563EB08AF9640|459|||1|Storage
