55067|7|PS-PERIMETER_START|WA-WALL|7068|B2|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000F33D9FBEC594264130270DFB4DBC4941005594BEC6B296402FEFBBE7CD942641F51906F04DBC494107A6D4964CB296403211E3D9CD942641A901399B4DBC4941AFB7538EFEB2964012970CB5C5942641D287D3CE4DBC494170DCA8E5C3B29640F33D9FBEC594264130270DFB4DBC4941005594BEC6B29640|67
55068|8|PS-PERIMETER_START|WA-WALL|7069|B2|072610|D||KIS10|1.439|1.486|01030000A07C7F000001000000050000002F72CBD8CC942641A52C432A4CBC4941F0AD5B0BFFB09640ECC20F3ECD94264171299D904DBC49412216463E6FB19640575041C9CD9426410557D4874DBC4941D165D2ACF1B196408BF91C98CD9426416868F2294CBC49417CB634D510B196402F72CBD8CC942641A52C432A4CBC4941F0AD5B0BFFB09640|68
55069|9|PS-PERIMETER_START|WA-WALL|7070|B2|072610|D||KIS10|1.439|1.486|01030000A07C7F0000010000000500000068028788C79426416FB147C34CBC4941221E57CB61B196400BC11EC3CC942641E2B19FCA4CBC494103FBB350BAB096403289829ACC9426414FFC62634CBC4941E208D73D1CB1964014A6D664C794264129F114644CBC49418AACE44CA8B3964068028788C79426416FB147C34CBC4941221E57CB61B19640|69
55070|10|PS-PERIMETER_START|WA-WALL|7071|A1|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000CE2ABFD6BD942641AAFBB6384FBC4941DEE544F1C3AF96401322646BBE942641B400122951BC49419568646FD0AE964043F0AE3DBF942641E048A02651BC49413D64AE3228AF9640298C14E7BE9426410F96563C4FBC4941BDB1489D73AF9640CE2ABFD6BD942641AAFBB6384FBC4941DEE544F1C3AF9640|70
55071|11|PS-PERIMETER_START|WA-WALL|7072|A1|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000034C117BBE942641121B876B51BC49415CAB091FB7AE96406385B6DFC3942641C8693E6C51BC49410802F501F8AF96403992D3A8C39426415DFF092851BC494121010BAFB5AF964066B8854DBE9426413CF5ED3451BC49415B6A98F4CFAE9640034C117BBE942641121B876B51BC49415CAB091FB7AE9640|71
55072|12|PS-PERIMETER_START|WA-WALL|7073|A1|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000BC6B3B9FC3942641463AA82E51BC4941EB78B93864AF9640C162C3A1C39426411E6D1CD04FBC4941F16876ECBAB0964024E682B6C2942641ED24C7D84FBC494154722DDECEAF9640C9C04B20C39426410839942C51BC4941E37A65AC9EAF9640BC6B3B9FC3942641463AA82E51BC4941EB78B93864AF9640|72
55073|13|PS-PERIMETER_START|WA-WALL|7074|A2|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000A6AAF993C7942641C4A9204950BC4941D33FC2A1FDAD9640B42BA1C7C9942641B9BCDEFF4FBC494128073BD601AE9640B58400AFC9942641D18EC0CB4FBC49419F7D24A6B3AD96406FFA2F4BC7942641EAEC64CE4FBC494134A84D8B1DB09640A6AAF993C7942641C4A9204950BC4941D33FC2A1FDAD9640|73
55074|14|PS-PERIMETER_START|WA-WALL|7075|A2|072610|D||KIS10|1.439|1.486|01030000A07C7F00000100000005000000D2CF0E4DCC9426416B589D4650BC4941584A4470E1AD9640C64C68A5CB94264187527B2851BC4941DA66931521AE964082518B8BCC942641B5A1072351BC4941160CFA90FDAE964087721EE1CC94264121B2A33750BC4941ED7FF579BEAE9640D2CF0E4DCC9426416B589D4650BC4941584A4470E1AD9640|74
55075|1|PS-PERIMETER_START|WA-WALL|7076|A2|072710|D||KIS10|1.489|1.486|01030000A07C7F00000100000005000000BB9B8622C89426413506427A51BC4941B463D27FDBAE9640115941F7D4942641B61AC85D51BC49412851D9AE6EB19640AC808CE8D494264133315D0C51BC4941B1DCCC8C1BB196401881A9A5C7942641606A952E51BC4941B55E7CA7EDAE9640BB9B8622C89426413506427A51BC4941B463D27FDBAE9640|75
55076|2|PS-PERIMETER_START|WA-WALL|7078|C4|072710|D||KIS10|1.489|1.486|01030000A07C7F0000010000000500000081265F8AD99426411775F78C4BBC494152769760F4AD96408A577A77D99426419A8290474BBC4941AFE0A98980AD9640CD86888BD89426411CA496474BBC4941044C55E421AE96402234C4AFD894264135B8088E4BBC4941E711693CB6AD964081265F8AD99426411775F78C4BBC494152769760F4AD9640|76
55077|3|PS-PERIMETER_START|WA-WALL|7079|C4|072710|D||KIS10|1.489|1.486|01030000A07C7F000001000000050000000497BF73DA942641E0D8B3934BBC49414427BF9521AD96407C7EF70EE09426414FCDE5734BBC4941FA037D1C9DAC96408EB3441AE09426412C723E314BBC4941D56BB5B2DFAB9640C84F9977DA942641A829B8404BBC494134884E508DAC96400497BF73DA942641E0D8B3934BBC49414427BF9521AD9640|77
55078|4|PS-PERIMETER_START|FI-FILL|7080|B4|072710|D||KIS10|1.489|1.486|01030000A07C7F00000100000005000000F032E456E09426410139BC834EBC49411F0226ABD0AC9640A64CA48BE094264127F911E14DBC4941A52F44CABFAD9640D7801066DC94264135BE8AD34DBC494118D3740814AD964084313BDEDC942641BD4E8F664EBC49414C26D3D2F4AC9640F032E456E09426410139BC834EBC49411F0226ABD0AC9640|78
55079|1|PA-PERIMETER_ARTIFACT|OV-OVEN|7083|B4|072810|D||KIS10|1.508|1.486|01030000A07C7F00000100000009000000DACD4ABADA942641618BDD424EBC4941006C6D9731AC964000146D38DB942641FD3ED23F4EBC494116A4D4FF7FAD9640CDC3AEEEDB94264164D641314EBC4941868C8B0F86AC9640EFA831DFDB9426414FA03E0D4EBC4941A25AE00D4DAD96401098C1ABDB942641285F75DF4DBC49413A603A1964AD9640308BC316DB942641ABE7A4DB4DBC494197FEB80CA7AD9640630AB58ADA942641CE0D97EF4DBC4941D1274DDE58AC964093EC0981DA942641161747184EBC49417BFC61714FAC9640DACD4ABADA942641618BDD424EBC4941006C6D9731AC9640|79
55080|2|PA-PERIMETER_ARTIFACT|IN-INSTALLATION|7084|A2|072810|D||KIS10|1.503|1.486|01030000A07C7F00000100000006000000E157D58CCD942641EFD9845B4FBC49412BD93794F3AC96409A99F4F2CC9426417AE46A794FBC4941E3793984C0AD9640BCC91464CD94264194E5DA904FBC49415A17EE0D97AD964090CF1215CE9426417FA724824FBC4941D3EFF5C7A9AD96407D5536FDCD9426418EEBDF644FBC494168523C8630AD9640E157D58CCD942641EFD9845B4FBC49412BD93794F3AC9640|80
55081|3|PS-PERIMETER_START|SU-SURFACE|7082|A2|072810|D||KIS10|1.503|1.486|01030000A07C7F00000100000005000000FA61C674C7942641E5428A634FBC49416AD02966AEAC9640B372F596C7942641DB6E82D54FBC4941694B49D231AC9640BD9C658ACE94264138A0A5E34FBC4941061A67E85BAD96402B43450ECF94264126D2EC3E4FBC4941B535FD7571AD9640FA61C674C7942641E5428A634FBC49416AD02966AEAC9640|81
55082|1|PS-PERIMETER_START|FL-FLOOR|7090|A2|072910|D||KIS10|1.496|1.486|01030000A07C7F00000100000005000000DAEED48CC7942641ED061B5A4FBC49416CD19517CCAB9640CB44F8D8C794264109AB0CCA4FBC49416F405BF085AB964016D0B84CD194264134FF9EB84FBC494169A81EA08CAC9640F9EAF429D19426417B7D52534FBC4941A40918FCE7AC9640DAEED48CC7942641ED061B5A4FBC49416CD19517CCAB9640|82
55083|1|PS-PERIMETER_START|FI-FILL|7032|C4|080210|D||KIS10|1.229|1.486|01030000A07C7F00000100000005000000DC116FEFDF9426418DD882354BBC4941AB1662C3F4AB9640E1ECD620D8942641D18CEA464BBC4941AB7E4FAAA1AD9640C5A2D059D8942641E5E324B54CBC4941C4CE366D38AC9640D3174286E0942641643502824CBC4941DC492AED2BAE9640DC116FEFDF9426418DD882354BBC4941AB1662C3F4AB9640|83
55084|2|PS-PERIMETER_START|FI-FILL|7043|B2|080210|D||KIS10|1.229|1.486|01030000A07C7F00000100000005000000F4147BA4D194264195AB69F64DBC49418526FA55E1AC964015C33884C7942641A0C37C134EBC4941B8FD25BBE4AD9640FE1097BBC7942641359FCE914EBC4941E2C8FED7F5AD964051BE5EA7D1942641B5B574924EBC4941C4BA3756F6AC9640F4147BA4D194264195AB69F64DBC49418526FA55E1AC9640|84
55085|3|PS-PERIMETER_START|FI-FILL|7044|B2|080210|D||KIS10|1.229|1.486|01030000A07C7F000001000000050000000CF99025CA9426419036E9BD4FBC494189F1AF60F6AC964057093791CC94264144A8ADA54DBC4941D7ACDD74B1AC9640DAD537E8CC942641B8D0F00A4DBC4941BC4D7F3F8CAC96408ADC3EBFC89426418F56101B4DBC4941B76FF2FACCAC96400CF99025CA9426419036E9BD4FBC494189F1AF60F6AC9640|85
55086|4|PS-PERIMETER_START|FI-FILL|7057|C3|080210|D||KIS10|1.229|2.1|01030000A07C7F000001000000050000001F9BAAC6D59426414619BBF34BBC4941F411A53273AC9640F1466A9CD3942641F952D3F44BBC4941D538F44664B2964067C52672D39426417FDC7E9E4CBC4941BAA16DA1D4B39640C7D50AEFD5942641ECDADEAA4CBC494197F5DBC988AC96401F9BAAC6D59426414619BBF34BBC4941F411A53273AC9640|86
55087|5|PS-PERIMETER_START|FI-FILL|7081|B2|080210|D||KIS10|1.229|2.2|01030000A07C7F00000100000005000000C01FE150D09426412FCF949C4DBC4941453D29BC2EAC96406935C9EECF94264136A330AE4BBC4941499CC52E1AAC9640A37B5223CE942641B4C5DAB94BBC4941BF56BEF5DBAB964084697317CE942641D69C72904DBC4941D4A253D21FAC9640C01FE150D09426412FCF949C4DBC4941453D29BC2EAC9640|87
55088|6|PS-PERIMETER_START|FI-FILL|7087|B3|080210|D||KIS10|1.229|1.486|01030000A07C7F00000100000005000000C2CC2D5BD894264175615A904EBC49419F3FE7D17EAD96406EB257A3D8942641A3682F694FBC49416E707FFDB1AC964039F3E542DA942641714FA1744FBC4941C327F5DBC3AC964052D4DB69DA942641A2D5C99C4EBC4941B998E21387AD9640C2CC2D5BD894264175615A904EBC49419F3FE7D17EAD9640|88
55089|7|PS-PERIMETER_START|FI-FILL|7088|B4|080210|D||KIS10|1.229|1.486|01030000A07C7F000001000000050000002221A190DB9426411B2D072C4FBC4941AFB3631B40AF964095C9BA5BDD94264140C8681F4FBC494121A4D6937BAE964035B619F5DC942641D1C721974EBC494180228C63BAAF964096C162A0DB9426414C6BD3824EBC4941E4CCE0FB1DAE96402221A190DB9426411B2D072C4FBC4941AFB3631B40AF9640|89
55090|8|PS-PERIMETER_START|FI-FILL|7089|B3|080210|D||KIS10|1.229|1.486|01030000A07C7F0000010000000500000012EE5BA0D89426415842D26B4EBC49413E1179C741AD9640BFD044A6D89426414EA4EA5E4FBC4941F5BD1CB3ABAC9640B2042144DA9426418D8B596D4FBC494191CB4A56A2AC96402B297F42DA942641190C64864EBC4941A0CA59B6A0AD964012EE5BA0D89426415842D26B4EBC49413E1179C741AD9640|90
55091|9|PA-PERIMETER_ARTIFACT|OV-OVEN|7089|B3|080210|D||KIS10|1.386|1.486|01030000A07C7F00000100000009000000E1F93D00D19426417A89B1DC4CBC49412B25CCB725B0964081F91A30DF9426410518960C4EBC49413D4F7612E1AC96405035FE05DF942641A8D02FED4DBC4941F52E6D5FCEAC96407396FE66DE9426412297EED24DBC49410F227B7776AC964096C440D6DD9426412D1334DC4DBC49410E8468958BAC96404B4E375EDD9426419FE925FB4DBC49413B02298AFBAC9640FD8A4E8FDD942641A924FC2C4EBC49416306604363AC96405A3AB45EDE942641A9D667474EBC4941B645CF6D93AC9640E1F93D00D19426417A89B1DC4CBC49412B25CCB725B09640|91
55092|10|PS-PERIMETER_START|FI-FILL|7091|B4|080210|D||KIS10|1.386|1.486|01030000A07C7F00000100000005000000F37CFEA8DB9426412108EB2B4FBC49415968AFD334AD9640E0108960DD942641A33D5E2F4FBC49417021EAE284AD964059EF1EBDDC942641A65FC7864EBC4941ABBB127E67AE96408B963461DB942641BB2A508D4EBC49416F99E54850AD9640F37CFEA8DB9426412108EB2B4FBC49415968AFD334AD9640|92
55093|11|PS-PERIMETER_START|FI-FILL|7093|A1|080210|D||KIS10|1.386|1.486|01030000A07C7F000001000000050000004DEBA1A1C794264128DEB7A64EBC49412EAC619FB0AF9640972CBCC3C79426415555C3F24EBC494113983D76C8AF9640136F11F8C89426414A5178F74EBC494197E3E7987BAF9640DF9A64E7C8942641F3B457A54EBC4941D0DDD53AC8AF96404DEBA1A1C794264128DEB7A64EBC49412EAC619FB0AF9640|93
55094|1|PS-PERIMETER_START|FI-FILL|7058|A1|080310|D||KIS10|1.297|2.0|01030000A07C7F00000100000005000000E6E48742C2942641732D5A2650BC4941DAA46EE49DAA96402A79D04DC29426419C65BB7A4FBC4941C7B24AB439AB9640A52E5B27BF94264181994A6C4FBC49416DCE4C26C2AA964072F03375BF9426416B894B0E50BC49411E03790899AA9640E6E48742C2942641732D5A2650BC4941DAA46EE49DAA9640|94
55095|1|PS-PERIMETER_START|FL-FLOOR|1000|A1|031311|D||KIS10|1|1.5|01030000A07C7F0000010000000400000038B5D8DCBD942641AF25E4B24FBC494156C8E6786CB19640D2C842A5C19426418A6654E24FBC49412AA65C6678B19640CFB61EDEC0942641E98DA4DF4EBC4941A4C142EDC9B1964038B5D8DCBD942641AF25E4B24FBC494156C8E6786CB19640|95
55096|2|PS-PERIMETER_START|AL-ASH_LENS|1004|A1|031311|D||KIS10|1|1.5|01030000A07C7F00000100000005000000F5449DE8C1942641287FF7E84EBC4941EEE57B9CBDB19640D792A765C5942641142D2FD84FBC4941B0242A687AB19640D0B978C9C4942641251A49254EBC49416026C316BAB196404B4519F4C094264116BEBEAF4DBC49412531DD74B4B19640F5449DE8C1942641287FF7E84EBC4941EEE57B9CBDB19640|96
55097|1|PS-PERIMETER_START|AL-ASH_LENS|5000|A1|052911|D|1|KIS10|1|1.5|01030000A07C7F00000100000005000000FB78A61DC8942641C7FE686C4CBC494183EBD5391BAE964079CBB401C9942641997851B04CBC4941100429B18EAD96405E4A1B02CB9426418050CD334CBC4941F0C11C9A49AD96401A61DD08CA942641284124EA4BBC49410665A33ECBAD9640FB78A61DC8942641C7FE686C4CBC494183EBD5391BAE9640|97
